highway	name	@type	@id	@lat	@lon
residential	Strada Patriciu Barbu	way	809932086		
		node	353792065	46.7841719	23.6036617
		node	353792066	46.7842140	23.6026055
		node	353793376	46.7841437	23.6044406
		node	353795626	46.7841032	23.6057090
		node	5754947605	46.7841052	23.6056496
residential	Strada Patriciu Barbu	way	809932087		
		node	353792066	46.7842140	23.6026055
		node	654023658	46.7842321	23.6022549
secondary	Strada Oașului	way	23908712		
		node	259147625	46.7897256	23.5976143
		node	259147627	46.7890670	23.5969726
		node	259147628	46.7886764	23.5967661
		node	259147629	46.7883758	23.5966706
		node	5590653418	46.7888121	23.5968264
crossing		node	5741185689	46.7882727	23.5966604
		node	6486530131	46.7881997	23.5966574
crossing		node	7829141972	46.7887365	23.5967928
		node	8321398945	46.7885200	23.5967057
service	Strada Tăbăcarilor	way	25426160		
		node	353963113	46.7864968	23.6052730
		node	353963327	46.7896867	23.6084795
		node	353963329	46.7895585	23.6083218
		node	353963330	46.7894003	23.6082436
		node	353963331	46.7890932	23.6082169
		node	353963332	46.7889330	23.6081156
		node	353963333	46.7886550	23.6076099
		node	353963334	46.7879748	23.6063753
		node	353963336	46.7878896	23.6062868
		node	353963337	46.7876718	23.6062032
		node	353963338	46.7873974	23.6061581
		node	353963339	46.7869444	23.6059163
		node	353963340	46.7867596	23.6057739
		node	353970148	46.7892951	23.6082397
		node	2788192562	46.7865180	23.6053149
		node	2788212498	46.7880960	23.6065847
		node	6463188051	46.7894903	23.6082747
		node	6463188052	46.7890013	23.6081868
		node	6463188053	46.7879371	23.6063267
		node	6463188054	46.7877856	23.6062409
		node	6463188055	46.7870390	23.6059874
		node	6463188064	46.7866368	23.6055824
		node	6463188065	46.7872989	23.6061323
		node	6463188066	46.7871915	23.6060840
		node	6463188077	46.7866772	23.6056515
		node	6463188078	46.7866029	23.6055120
crossing		node	7580182107	46.7870109	23.6059663
		node	8794513820	46.7893402	23.6082414
residential	Strada Patriciu Barbu	way	28464061		
		node	312714033	46.7844397	23.5979758
		node	312714034	46.7842768	23.6010400
		node	353772486	46.7843315	23.5998343
		node	353772493	46.7843970	23.5985432
		node	358385789	46.7842453	23.6019148
residential	Strada Răsăritului	way	28464080		
		node	341311509	46.7853732	23.6040508
		node	341311512	46.7856734	23.5977108
		node	353769616	46.7854553	23.6023574
		node	353772451	46.7855124	23.6011374
		node	353772487	46.7855680	23.5999356
		node	353772540	46.7856273	23.5986472
		node	353792766	46.7853278	23.6048529
		node	353792870	46.7852461	23.6067325
		node	353795802	46.7852916	23.6058181
		node	353795820	46.7852110	23.6082006
		node	353795872	46.7852081	23.6076432
		node	2266007706	46.7856584	23.5980702
		node	3311608389	46.7851896	23.6080983
crossing		node	5571491658	46.7853806	23.6038784
residential	Strada Iasomiei	way	31620116		
		node	353770773	46.7946521	23.6081713
		node	740880544	46.7978385	23.6057238
		node	3326896482	46.7974616	23.6060573
		node	5590654156	46.7978290	23.6057352
residential	Strada Drăgușanu Codru	way	31620120		
stop		node	353770997	46.7943927	23.6072309
		node	353772174	46.7973352	23.6050056
		node	5590654155	46.7973143	23.6050308
residential	Strada Treboniu Laurian	way	31620124		
		node	353770914	46.7940165	23.6059225
		node	353770915	46.7947632	23.6053752
		node	353772087	46.7965635	23.6039310
		node	5590654154	46.7965521	23.6039413
residential	Strada Ovidiu	way	31620132		
		node	353770914	46.7940165	23.6059225
		node	353771051	46.7910207	23.6071960
		node	353771053	46.7933830	23.6060802
		node	353771054	46.7937651	23.6058934
		node	353771056	46.7939030	23.6058655
		node	6804296134	46.7938289	23.6058700
		node	6804296135	46.7939717	23.6058870
residential	Strada Nădășel	way	31620149		
		node	353771051	46.7910207	23.6071960
		node	353771068	46.7912505	23.6085544
		node	353771176	46.7910668	23.6055022
		node	353771177	46.7910560	23.6044408
		node	353771178	46.7909796	23.6035825
		node	353776292	46.7917786	23.6115187
		node	353776294	46.7911369	23.6083324
		node	353776295	46.7910573	23.6081316
		node	353776296	46.7910180	23.6078874
		node	3320924220	46.7913780	23.6094870
		node	5133798481	46.7910649	23.6053176
		node	6804296125	46.7912161	23.6086247
		node	6804296126	46.7912129	23.6086898
		node	6804296127	46.7912220	23.6087923
		node	6804296128	46.7912703	23.6090398
		node	6804296129	46.7912298	23.6085799
		node	8075865139	46.7910656	23.6053834
residential	Strada Iris	way	31620154		
		node	353771053	46.7933830	23.6060802
		node	353771219	46.7919962	23.6029731
		node	353771639	46.7923739	23.6038067
		node	353771858	46.7928420	23.6048637
		node	5133798482	46.7927677	23.6046961
		node	6473585510	46.7925590	23.6041994
		node	7545244838	46.7929540	23.6051156
residential	Strada Vaslui	way	31620288		
		node	353772715	46.7834162	23.6009956
		node	353772779	46.7835357	23.5986685
residential	Strada Gheorghe Asachi	way	31714231		
		node	259147811	46.7914215	23.5991687
		node	353771641	46.7923312	23.6027156
		node	353771642	46.7919431	23.6013114
		node	353771643	46.7914171	23.5991956
		node	5590654134	46.7915765	23.5998726
		node	6804296138	46.7914231	23.5992591
		node	6804296139	46.7914469	23.5993600
residential	Strada Porțelanului	way	31714583		
		node	353776213	46.7900568	23.6052874
		node	353776214	46.7899510	23.6052445
		node	353776215	46.7875298	23.6050213
		node	353776216	46.7867353	23.6050067
		node	2801237434	46.7865858	23.6050786
		node	6463188071	46.7866180	23.6050493
		node	6463188072	46.7866515	23.6050312
		node	6463188073	46.7867025	23.6050138
		node	6473790070	46.7884051	23.6051020
		node	6473790073	46.7872564	23.6050163
		node	7545382104	46.7889751	23.6051601
		node	8075865142	46.7900952	23.6053435
		node	8794481934	46.7890731	23.6051686
		node	8797481816	46.7900005	23.6052646
		node	9636588832	46.7894470	23.6052009
secondary	Strada Oașului	way	31979920		
		node	259147803	46.7963670	23.6036526
		node	259147804	46.7954408	23.6025204
		node	353772087	46.7965635	23.6039310
		node	353772174	46.7973352	23.6050056
		node	740880544	46.7978385	23.6057238
		node	2703981570	46.7974278	23.6051361
		node	2703981607	46.7984304	23.6065471
		node	2703981622	46.7971590	23.6047622
		node	2894464436	46.7954912	23.6025971
		node	2894464442	46.7958733	23.6030132
	IRIS Nord	node	3282467190	46.7950391	23.6016476
	IRIS Sud	node	3282467191	46.7956536	23.6027932
	Oașului Sud	node	3282467193	46.7976045	23.6053884
	Oașului Nord	node	3282467194	46.7983037	23.6063718
		node	3326896704	46.7981755	23.6061948
		node	3896897636	46.7949340	23.6014180
		node	4563081162	46.7948937	23.6013244
		node	5590654152	46.7955784	23.6027151
		node	5601529386	46.7949135	23.6013705
		node	6465694122	46.7957656	23.6029002
		node	6465694123	46.7960020	23.6031564
		node	6465694124	46.7961282	23.6033193
		node	7976825743	46.7956057	23.6027434
		node	8321398940	46.7985038	23.6066436
		node	8321398941	46.7953120	23.6022435
		node	8321437072	46.7949504	23.6014552
		node	8321437074	46.7980602	23.6060329
residential	Strada Câmpul Pâinii	way	44194785		
		node	277101978	46.7856744	23.6058956
		node	3311608390	46.7855526	23.6081681
		node	3503566703	46.7855520	23.6081820
		node	9174790340	46.7856277	23.6067665
residential	Strada Ionel Teodoreanu	way	264747990		
		node	353363151	46.7975419	23.5938598
		node	353363152	46.7953935	23.5937506
		node	353363153	46.7947563	23.5936168
		node	353363389	46.7969845	23.5938304
		node	353743590	46.7980933	23.5938357
		node	2703981428	46.7971660	23.5938393
		node	2703981564	46.7946236	23.5935832
		node	3723217138	46.7961804	23.5938011
		node	6804297823	46.7980168	23.5938451
		node	6804297826	46.7957812	23.5937807
		node	6804297827	46.7950825	23.5937002
residential	Strada Viile Nădășel	way	264748006		
		node	2703981427	46.7965004	23.5979274
		node	2703981430	46.7958713	23.5963734
		node	2703981437	46.7974920	23.6004004
		node	2703981444	46.7947000	23.5937499
		node	2703981445	46.7970109	23.5992578
		node	2703981454	46.7957476	23.5958943
		node	2703981459	46.7973038	23.6000326
		node	2703981472	46.7961122	23.5968938
		node	2703981477	46.7953767	23.5945317
		node	2703981484	46.7976719	23.6009046
		node	2703981487	46.7955970	23.5948858
		node	2703981522	46.7976118	23.6007424
		node	2703981535	46.7981136	23.6018065
		node	2703981558	46.7957035	23.5955241
		node	2703981564	46.7946236	23.5935832
		node	2703981580	46.7962213	23.5971603
		node	2703981592	46.7959953	23.5966589
		node	2703981597	46.7975764	23.6006471
		node	2703981603	46.7950094	23.5941187
		node	2703981604	46.7973972	23.6002278
		node	2703981605	46.7971995	23.5997698
		node	2703981613	46.7967538	23.5986033
		node	2703981616	46.7956631	23.5951486
		node	2703981625	46.7982305	23.6020677
		node	3723217129	46.7957613	23.5959715
		node	6804297754	46.7982088	23.6019984
		node	6804297828	46.7946427	23.5936788
		node	6804297829	46.7946262	23.5936318
residential	Strada Oașului Fundătură	way	276177277		
		node	259147628	46.7886764	23.5967661
		node	2808003684	46.7894014	23.5950103
		node	2808003685	46.7887469	23.5965979
		node	2808003692	46.7894641	23.5937016
		node	2808005150	46.7894312	23.5945640
		node	2808005182	46.7886830	23.5967526
		node	2808005314	46.7888268	23.5964207
		node	2808005345	46.7893429	23.5952739
		node	3212120103	46.7892625	23.5955006
		node	4033042986	46.7894509	23.5940464
		node	5599591861	46.7892770	23.5954642
		node	6804296170	46.7893795	23.5951358
residential	Strada Patriciu Barbu	way	372080490		
		node	353792863	46.7840710	23.6066270
		node	353795626	46.7841032	23.6057090
		node	353795883	46.7840287	23.6075350
		node	5754947602	46.7840055	23.6077276
		node	5754947603	46.7840238	23.6076641
		node	6806536322	46.7840169	23.6077027
residential	Strada Sobarilor	way	491797072		
		node	353770773	46.7946521	23.6081713
		node	353770914	46.7940165	23.6059225
stop		node	353770997	46.7943927	23.6072309
		node	353771070	46.7943288	23.6070087
		node	353776382	46.7946932	23.6083430
		node	4838847382	46.7949081	23.6090424
service	Piața Karl Liebknecht	way	584935495		
		node	354834273	46.7920888	23.5994910
		node	5590654131	46.7920696	23.5995084
		node	5590654134	46.7915765	23.5998726
service	Strada Tăbăcarilor	way	806866318		
		node	353970135	46.7898426	23.6071318
		node	353970136	46.7898456	23.6074327
		node	353970140	46.7898258	23.6075454
		node	353970142	46.7897780	23.6076194
		node	353970146	46.7894210	23.6080630
		node	353970148	46.7892951	23.6082397
		node	2788192550	46.7889640	23.6053370
		node	7545382093	46.7898406	23.6067348
		node	7545382094	46.7898314	23.6067060
		node	7545382095	46.7898140	23.6066739
		node	7545382096	46.7896983	23.6065016
		node	7545382097	46.7892595	23.6058454
		node	7545382098	46.7892329	23.6058116
		node	7545382099	46.7892121	23.6057913
		node	7545382100	46.7890096	23.6056697
		node	7545382101	46.7889830	23.6056376
		node	7545382102	46.7889691	23.6056055
		node	7545382103	46.7889598	23.6055565
		node	7545382104	46.7889751	23.6051601
		node	7984043881	46.7898343	23.6074968
		node	8794466557	46.7889634	23.6053659
		node	8794489267	46.7896095	23.6078288
		node	8797470740	46.7889699	23.6052423
residential	Strada Nădășel	way	847548485		
		node	353771178	46.7909796	23.6035825
		node	353771179	46.7908209	23.6029388
		node	353771180	46.7906094	23.6023895
		node	353771181	46.7902433	23.6016223
		node	353771182	46.7900433	23.6010757
		node	353771183	46.7899747	23.6007758
		node	353771184	46.7899454	23.6003765
		node	353771185	46.7900593	23.5979333
		node	5590653396	46.7899514	23.6005762
		node	5590653397	46.7900988	23.6012666
		node	5590654124	46.7900577	23.5979686
secondary	Strada Oașului	way	847548662		
		node	353771811	46.7931383	23.5999759
		node	354834273	46.7920888	23.5994910
		node	8321398943	46.7921491	23.5995149
construction	Pasarelă	way	1054549074		
		node	9690769036	46.7896133	23.5992952
		node	9690769037	46.7898992	23.5998024
secondary	Strada Oașului - Podul Nadăș	way	23908718		
		node	259147625	46.7897256	23.5976143
		node	259147768	46.7900084	23.5978839
residential	Strada Puieților	way	31579791		
		node	259147811	46.7914215	23.5991687
		node	353371435	46.7933397	23.5975103
		node	353371586	46.7919947	23.5986514
		node	5590653389	46.7914327	23.5991485
crossing		node	5757546878	46.7920936	23.5985673
residential	Strada Gladiolelor	way	31579793		
		node	353363787	46.7914645	23.5936203
		node	353363816	46.7901965	23.5942013
		node	353363886	46.7905859	23.5940193
		node	6804296182	46.7899296	23.5943247
residential	Strada Dumbrava Roșie	way	31579795		
		node	353363885	46.7906755	23.5955683
		node	353363886	46.7905859	23.5940193
		node	353366162	46.7908678	23.5987520
		node	353366164	46.7907472	23.5968082
		node	5590653394	46.7908632	23.5987082
residential	Strada Călugăreni	way	31580076		
		node	353366164	46.7907472	23.5968082
		node	353371433	46.7929114	23.5961754
		node	353371450	46.7917652	23.5965589
		node	354834086	46.7899202	23.5969905
residential	Strada Maramureșului	way	725704645		
		node	6804296140	46.7930761	23.5936790
		node	6804296141	46.7930477	23.5936971
		node	6804296142	46.7930280	23.5937216
		node	6804296143	46.7930178	23.5937525
		node	6804296144	46.7930170	23.5937929
		node	6804296145	46.7930236	23.5938280
		node	6804296146	46.7930943	23.5940431
		node	6804296147	46.7931242	23.5941623
		node	6804296148	46.7931358	23.5942496
		node	6804296149	46.7931409	23.5943273
		node	6804296150	46.7931366	23.5943943
		node	6804296151	46.7931183	23.5944454
		node	6804296152	46.7930950	23.5944859
		node	6804296153	46.7930608	23.5945167
		node	6804296154	46.7928232	23.5946466
		node	6804296155	46.7925579	23.5947977
		node	6804296156	46.7924776	23.5948521
secondary	Strada Oașului	way	847548486		
		node	259147768	46.7900084	23.5978839
		node	353771185	46.7900593	23.5979333
secondary	Strada Oașului	way	847548487		
		node	353366162	46.7908678	23.5987520
		node	353771185	46.7900593	23.5979333
secondary	Strada Oașului	way	847548663		
		node	259147811	46.7914215	23.5991687
		node	259147812	46.7911742	23.5990015
		node	353366162	46.7908678	23.5987520
		node	354834273	46.7920888	23.5994910
		node	3282467189	46.7918296	23.5993613
residential	Strada Giuseppe Verdi	way	43052555		
		node	539338152	46.8112485	23.6344193
		node	539338153	46.8111491	23.6344396
		node	539338157	46.8110057	23.6344176
		node	539338158	46.8108033	23.6342672
		node	539338160	46.8102378	23.6337535
		node	539338161	46.8100632	23.6335508
		node	539338163	46.8096550	23.6328583
		node	539338164	46.8090750	23.6317283
		node	539338165	46.8088117	23.6313133
		node	539338166	46.8083267	23.6307367
		node	539338168	46.8080333	23.6302250
		node	539338170	46.8075683	23.6288717
		node	539338172	46.8071550	23.6281583
		node	539338173	46.8066633	23.6270200
		node	539338174	46.8057450	23.6242967
		node	539338176	46.8053100	23.6232067
		node	539338177	46.8030283	23.6190317
		node	2701414781	46.8025977	23.6183104
		node	2704057013	46.8041703	23.6211214
		node	2704067039	46.8037433	23.6203401
		node	2704067089	46.8058438	23.6245897
		node	3401807354	46.8047597	23.6221999
		node	4219394239	46.8036381	23.6201475
		node	7761331647	46.8073167	23.6284374
		node	7999445889	46.8032877	23.6195240
		node	8188126291	46.8029417	23.6188867
		node	9131563678	46.8077423	23.6293781
residential	Strada Johann Sebastian Bach	way	264459307		
		node	2701411902	46.8025885	23.6349415
		node	2701414761	46.8025528	23.6343605
		node	2701414762	46.8025381	23.6333949
		node	2701414763	46.8025381	23.6327082
		node	2701414764	46.8025014	23.6318499
		node	2701414765	46.8024573	23.6310452
		node	2701414766	46.8024720	23.6302406
		node	2701414767	46.8024720	23.6294574
		node	2701414768	46.8024646	23.6286849
		node	2701414769	46.8024940	23.6276764
		node	2701414770	46.8024940	23.6271185
		node	2701414771	46.8024499	23.6261422
		node	2701414772	46.8024059	23.6252839
		node	2701414773	46.8024353	23.6243826
		node	2701414774	46.8024573	23.6235887
		node	2701414775	46.8024646	23.6229557
		node	2701414776	46.8024793	23.6221403
		node	2701414777	46.8025307	23.6211103
		node	2701414778	46.8025528	23.6201447
		node	2701414779	46.8025528	23.6194259
		node	2701414780	46.8025674	23.6189753
		node	2701414781	46.8025977	23.6183104
		node	2704067055	46.8024262	23.6246625
		node	2704067057	46.8024700	23.6292502
		node	2875866172	46.8024730	23.6224905
residential	Strada Jan Hus	way	31620190		
		node	353771639	46.7923739	23.6038067
		node	353771640	46.7927190	23.6034709
		node	3896897636	46.7949340	23.6014180
		node	5590654141	46.7949230	23.6014271
residential	Strada Postăvarul	way	31620195		
		node	353771641	46.7923312	23.6027156
		node	7180580534	46.7943759	23.6007755
		node	7736869605	46.7944463	23.6006304
		node	7736869606	46.7944434	23.6006570
residential	Strada Spiru Haret	way	31620214		
		node	353771642	46.7919431	23.6013114
		node	353771810	46.7929713	23.6003733
		node	353771811	46.7931383	23.5999759
		node	3039554609	46.7930925	23.6002083
		node	5590654136	46.7931330	23.6000062
		node	6804296136	46.7930524	23.6002864
		node	6804296137	46.7931158	23.6001147
residential	Strada Alexandru Sahia	way	31620217		
		node	353771176	46.7910668	23.6055022
		node	353771858	46.7928420	23.6048637
		node	353771860	46.7924408	23.6049191
		node	353771861	46.7921431	23.6050146
residential	Strada Porțelanului	way	31620615		
		node	353771176	46.7910668	23.6055022
		node	2788192533	46.7909181	23.6055046
traffic_signals		node	5133798486	46.7908777	23.6055067
residential	Strada Iris	way	31714247		
		node	353771640	46.7927190	23.6034709
		node	353771641	46.7923312	23.6027156
residential	Strada Nicolae Românul	way	31714273		
		node	353771178	46.7909796	23.6035825
		node	353771219	46.7919962	23.6029731
		node	353771641	46.7923312	23.6027156
		node	353771779	46.7915966	23.6032478
secondary	Strada Oașului	way	525510159		
		node	4561759324	46.7947805	23.6010740
		node	4563081162	46.7948937	23.6013244
		node	5601529371	46.7948755	23.6012814
		node	5601529372	46.7948543	23.6012338
		node	5601529373	46.7948348	23.6011910
		node	5601529374	46.7948076	23.6011309
		node	5601529375	46.7947578	23.6010190
residential	Strada Porțelanului	way	528219743		
		node	353776211	46.7902327	23.6054615
traffic_signals		node	5133798480	46.7903110	23.6054818
residential	Strada Alexandru Sahia	way	528219744		
		node	5133798481	46.7910649	23.6053176
		node	5133798482	46.7927677	23.6046961
		node	5133798483	46.7924220	23.6047437
		node	5133798484	46.7921121	23.6048432
residential	Podul Porțelanului	way	528219746		
traffic_signals		node	5133798480	46.7903110	23.6054818
traffic_signals		node	5133798486	46.7908777	23.6055067
secondary	Strada Oașului	way	586224322		
		node	353771811	46.7931383	23.5999759
		node	6465694127	46.7943369	23.6005600
		node	6465694128	46.7941249	23.6004540
		node	6465694129	46.7938099	23.6002971
tertiary	Strada Maramureșului	way	689228036		
		node	6465694087	46.7945178	23.6003467
		node	6465694096	46.7944811	23.6002897
		node	6465694107	46.7945394	23.6003870
secondary	Strada Oașului	way	689228037		
		node	5601529375	46.7947578	23.6010190
		node	5601529376	46.7947100	23.6009275
		node	5601529377	46.7946878	23.6008875
		node	5601529378	46.7946704	23.6008609
tertiary	Strada Maramureșului	way	689228038		
		node	6465694096	46.7944811	23.6002897
		node	6465694131	46.7944602	23.6002518
tertiary	Strada Maramureșului	way	689228040		
		node	6465694088	46.7944894	23.6003387
		node	6465694090	46.7945031	23.6004748
		node	6465694095	46.7944967	23.6003850
		node	6465694096	46.7944811	23.6002897
		node	7736869612	46.7945047	23.6005351
tertiary	Strada Maramureșului	way	689228041		
		node	6465694101	46.7945523	23.6004788
		node	6465694106	46.7945564	23.6005358
		node	6465694107	46.7945394	23.6003870
		node	7736869613	46.7945552	23.6005494
secondary	Strada Oașului	way	689228043		
		node	4561759310	46.7946252	23.6007986
		node	4563081163	46.7946489	23.6008311
		node	5601529378	46.7946704	23.6008609
		node	5601529379	46.7946107	23.6007814
		node	5601529380	46.7945949	23.6007608
		node	5601529381	46.7945766	23.6007396
		node	5601529382	46.7945635	23.6007266
		node	7736869608	46.7945226	23.6006872
secondary	Strada Oașului	way	696390224		
		node	259147810	46.7944212	23.6006142
		node	6465694127	46.7943369	23.6005600
		node	7736869605	46.7944463	23.6006304
		node	7736869607	46.7944773	23.6006539
construction	Noul pod Porțelanului	way	866444263		
		node	8075865140	46.7908143	23.6054046
		node	8075865141	46.7903151	23.6053692
construction	Strada Porțelanului	way	866444264		
		node	8075865141	46.7903151	23.6053692
		node	8075865142	46.7900952	23.6053435
		node	8553072035	46.7901971	23.6053554
construction	Strada Porțelanului	way	866444265		
		node	8075865139	46.7910656	23.6053834
		node	8075865140	46.7908143	23.6054046
residential	Strada Porțelanului	way	866444699		
		node	353776211	46.7902327	23.6054615
		node	353776212	46.7901273	23.6053904
		node	8075865142	46.7900952	23.6053435
secondary	Strada Oașului	way	1007349346		
		node	5601529375	46.7947578	23.6010190
		node	9293412663	46.7946936	23.6008108
secondary	Strada Oașului	way	1007349347		
		node	6465694127	46.7943369	23.6005600
		node	7736869619	46.7944819	23.6005563
secondary	Strada Oașului	way	1007349348		
		node	7736869614	46.7945739	23.6006193
		node	9293412663	46.7946936	23.6008108
residential	Strada Gheorghe Domide	way	31621954		
		node	353792863	46.7840710	23.6066270
		node	353792870	46.7852461	23.6067325
residential	Strada Ion Viteazu	way	31622227		
		node	353795872	46.7852081	23.6076432
		node	353795883	46.7840287	23.6075350
residential	Strada Călan	way	31622729		
		node	353789947	46.7838871	23.6107338
		node	353798071	46.7843588	23.6102881
service	Strada Tăbăcarilor	way	31647642		
		node	353963333	46.7886550	23.6076099
		node	353963630	46.7881595	23.6081856
residential	Strada Călan	way	153945831		
		node	353441860	46.7839158	23.6094438
		node	353789947	46.7838871	23.6107338
		node	353798851	46.7838179	23.6119279
residential	Strada Câmpul Pâinii	way	343517486		
		node	3503566702	46.7855474	23.6082423
		node	3503566703	46.7855520	23.6081820
residential	Strada Câmpul Pâinii	way	343517488		
		node	277102275	46.7853648	23.6118958
		node	277102276	46.7853442	23.6122481
		node	3311609871	46.7853941	23.6113137
		node	3503566702	46.7855474	23.6082423
		node	7992010085	46.7854057	23.6110809
		node	7992013071	46.7854973	23.6092791
		node	7992064692	46.7854750	23.6097184
residential	Strada Anina	way	24676337		
		node	268215693	46.7836989	23.6151546
		node	353798150	46.7837151	23.6146309
		node	353801765	46.7836074	23.6171311
		node	353801768	46.7835817	23.6177383
		node	353801771	46.7835763	23.6179261
		node	353801773	46.7833370	23.6182216
		node	2719864029	46.7836662	23.6159843
		node	2719868821	46.7836836	23.6155831
		node	2719870529	46.7836390	23.6165455
		node	2719872512	46.7836550	23.6162598
		node	2719872869	46.7836454	23.6164169
		node	2719873219	46.7836329	23.6166642
		node	2719873320	46.7836244	23.6168304
		node	2721680044	46.7837466	23.6136153
		node	2721680106	46.7836942	23.6153150
		node	2725295596	46.7836776	23.6157359
		node	2725295615	46.7836360	23.6166022
		node	3928675630	46.7837486	23.6135708
		node	7987148930	46.7836396	23.6165337
residential	Strada Câmpul Pâinii	way	28360999		
		node	277102278	46.7856671	23.6131045
		node	277102279	46.7857096	23.6132240
residential	Strada Bobâlnei	way	31585968		
		node	353452308	46.7868788	23.6148171
		node	353452353	46.7873145	23.6166307
		node	353454648	46.7871298	23.6159171
		node	353455042	46.7880345	23.6188733
		node	353770031	46.7875289	23.6173282
		node	4072949398	46.7880660	23.6189550
crossing		node	5741185671	46.7868871	23.6149147
residential	Aleea Budai Nagy Antal	way	31585992		
		node	353452353	46.7873145	23.6166307
		node	353453216	46.7884628	23.6168128
residential	Strada Griviței	way	31586072		
		node	353454648	46.7871298	23.6159171
		node	353454650	46.7851820	23.6171974
		node	6806553308	46.7852363	23.6171860
		node	6806553309	46.7852014	23.6171977
		node	6806553310	46.7852728	23.6171594
		node	6806553311	46.7856620	23.6168954
		node	6806553312	46.7861634	23.6165527
residential	Strada Bulgarilor	way	31586074		
		node	353452060	46.7852248	23.6158247
		node	353452308	46.7868788	23.6148171
crossing		node	5741185672	46.7867981	23.6148659
		node	6806553315	46.7853777	23.6158150
		node	6806553316	46.7852961	23.6158310
		node	6806553317	46.7854645	23.6157841
		node	6806553318	46.7855935	23.6157043
		node	6806553319	46.7860089	23.6154073
residential	Strada Arad	way	31620053		
		node	353770030	46.7850641	23.6189996
		node	353770031	46.7875289	23.6173282
residential	Strada Vulturului	way	31621577		
		node	353790219	46.7877861	23.6150741
		node	353790220	46.7880173	23.6138009
residential	Strada Răsăritului	way	31622737		
		node	353798148	46.7849188	23.6130362
		node	354501585	46.7848854	23.6138923
		node	2721680061	46.7849131	23.6131588
residential	Strada Anina	way	31622890		
		node	353801894	46.7844707	23.6172566
		node	353801896	46.7845388	23.6147074
		node	2719867499	46.7845049	23.6155376
		node	2719869855	46.7844891	23.6159259
		node	2719869986	46.7844738	23.6163009
		node	2719870526	46.7844604	23.6166309
		node	2719870859	46.7845209	23.6151459
residential	Strada Căruțașilor	way	31667377		
		node	353798149	46.7848118	23.6146345
		node	353801896	46.7845388	23.6147074
		node	1987670211	46.7846705	23.6147079
		node	2721680088	46.7847295	23.6147047
		node	3311603529	46.7845707	23.6147075
		node	6804296112	46.7847810	23.6146764
residential	Strada Câmpul Pâinii	way	31979953		
		node	311485190	46.7852408	23.6140534
		node	358383690	46.7852772	23.6132492
		node	2721680065	46.7852747	23.6133004
residential	Strada Câmpul Pâinii	way	31979954		
		node	311485190	46.7852408	23.6140534
		node	353452060	46.7852248	23.6158247
		node	353769888	46.7852049	23.6152180
		node	2719875705	46.7852218	23.6145585
		node	2721680055	46.7852375	23.6141430
residential	Strada Câmpul Pâinii	way	55884332		
		node	277102278	46.7856671	23.6131045
		node	701721678	46.7853223	23.6126627
		node	701721680	46.7854820	23.6127839
		node	6443417683	46.7855340	23.6128519
		node	6443418593	46.7854036	23.6127117
residential	Strada Căruțașilor	way	166208215		
		node	353798150	46.7837151	23.6146309
		node	353801896	46.7845388	23.6147074
		node	2719867506	46.7840460	23.6146620
residential	Strada Anina	way	167437406		
		node	353801771	46.7835763	23.6179261
		node	1788327925	46.7835541	23.6186189
residential	Strada Anina	way	167437407		
		node	1788327924	46.7837440	23.6189901
		node	1788327925	46.7835541	23.6186189
residential	Strada Câmpul Pâinii	way	188142392		
		node	277102279	46.7857096	23.6132240
		node	277102280	46.7857325	23.6135300
		node	3928675650	46.7856368	23.6137364
		node	6443418589	46.7857167	23.6135942
		node	6443418590	46.7856882	23.6136559
		node	6443418591	46.7857387	23.6134520
		node	6443418592	46.7857323	23.6133756
residential	Strada Câmpul Pâinii	way	188142393		
		node	277102279	46.7857096	23.6132240
		node	1987670224	46.7859078	23.6136441
		node	1987670225	46.7859943	23.6138545
		node	1987670226	46.7860105	23.6139502
		node	9077915271	46.7860079	23.6139044
residential	Strada Câmpul Pâinii	way	188142394		
		node	277102278	46.7856671	23.6131045
		node	1987670213	46.7852903	23.6130849
		node	1987670221	46.7853903	23.6129657
		node	1987670222	46.7855225	23.6129436
		node	6443418586	46.7854311	23.6129418
		node	6443418587	46.7853389	23.6130192
		node	6443418588	46.7854752	23.6129338
		node	6806553323	46.7855629	23.6129708
residential	Strada Bobâlnei	way	317074976		
		node	353452308	46.7868788	23.6148171
		node	353452309	46.7869010	23.6145714
		node	6441543187	46.7868834	23.6147026
secondary	Strada Fabricii	way	317074977		
		node	1987670226	46.7860105	23.6139502
		node	2788197734	46.7863182	23.6141848
secondary	Strada Fabricii	way	317074978		
		node	353452309	46.7869010	23.6145714
		node	353790219	46.7877861	23.6150741
	Bobâlnei Vest	node	3282042202	46.7875220	23.6149351
crossing		node	5741185670	46.7870918	23.6146799
residential	Strada Câmpul Pâinii	way	317972776		
		node	358383690	46.7852772	23.6132492
		node	1987670213	46.7852903	23.6130849
		node	3311609874	46.7852836	23.6131521
residential	Strada Câmpul Pâinii	way	317972777		
		node	701721678	46.7853223	23.6126627
		node	1987670213	46.7852903	23.6130849
secondary	Strada Fabricii	way	389697386		
		node	1987670226	46.7860105	23.6139502
		node	3928675652	46.7858198	23.6138503
secondary	Strada Fabricii	way	389697387		
		node	3928675636	46.7838079	23.6132347
		node	3928675637	46.7838124	23.6130863
		node	3928675639	46.7838270	23.6132088
		node	3928675640	46.7838281	23.6131101
		node	3928675641	46.7838366	23.6131406
		node	3928675642	46.7838369	23.6131657
